29	QSP_ALL_POTION_1	5	ITEM_QSP_ALL_POTION_1_01	xxx	ITEM_QSP_ALL_POTION_1_02	10	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_CH_BLADE_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_CH_BOW_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_CH_SPEAR_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_CH_SWORD_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_CH_TBLADE_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_EU_AXE_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_EU_CROSSBOW_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_EU_DAGGER_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_EU_DARKSTAFF_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_EU_HARP_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_EU_STAFF_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_EU_SWORD_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_EU_TSTAFF_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
717	QNO_FW_RB1_001	0	ITEM_EU_TSWORD_08_C_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_CH_BLADE_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_CH_BOW_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_CH_SPEAR_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_CH_SWORD_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_CH_TBLADE_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_EU_AXE_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_EU_CROSSBOW_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_EU_DAGGER_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_EU_DARKSTAFF_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_EU_HARP_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_EU_STAFF_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_EU_SWORD_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_EU_TSTAFF_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
726	QNO_FW_RB1_010	0	ITEM_EU_TSWORD_06_B_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_CH_BLADE_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_CH_BOW_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_CH_SPEAR_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_CH_SWORD_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_CH_TBLADE_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_EU_AXE_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_EU_CROSSBOW_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_EU_DAGGER_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_EU_DARKSTAFF_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_EU_HARP_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_EU_STAFF_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_EU_SWORD_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_EU_TSTAFF_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
731	QNO_FW_RB1_015	0	ITEM_EU_TSWORD_07_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_CH_BLADE_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_CH_BOW_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_CH_SPEAR_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_CH_SWORD_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_CH_TBLADE_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_EU_AXE_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_EU_CROSSBOW_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_EU_DAGGER_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_EU_DARKSTAFF_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_EU_HARP_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_EU_STAFF_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_EU_SWORD_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_EU_TSTAFF_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
738	QNO_FW_RB1_022	0	ITEM_EU_TSWORD_08_A_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_CH_BLADE_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_CH_BOW_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_CH_SPEAR_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_CH_SWORD_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_CH_TBLADE_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_EU_AXE_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_EU_CROSSBOW_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_EU_DAGGER_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_EU_DARKSTAFF_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_EU_HARP_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_EU_STAFF_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_EU_SWORD_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_EU_TSTAFF_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
757	QNO_FW_BA1_001	0	ITEM_EU_TSWORD_09_C_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_CH_BLADE_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_CH_BOW_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_CH_SPEAR_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_CH_SWORD_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_CH_TBLADE_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_EU_AXE_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_EU_CROSSBOW_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_EU_DAGGER_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_EU_DARKSTAFF_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_EU_HARP_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_EU_STAFF_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_EU_SWORD_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_EU_TSTAFF_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
764	QNO_FW_BA1_008	0	ITEM_EU_TSWORD_09_A_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_CH_BLADE_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_CH_BOW_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_CH_SPEAR_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_CH_SWORD_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_CH_TBLADE_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_EU_AXE_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_EU_CROSSBOW_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_EU_DAGGER_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_EU_DARKSTAFF_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_EU_HARP_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_EU_STAFF_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_EU_SWORD_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_EU_TSTAFF_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
784	QNO_FW_GS1_001	0	ITEM_EU_TSWORD_10_B_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_CH_SWORD_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_CH_BLADE_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_CH_SPEAR_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_CH_TBLADE_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_CH_BOW_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_EU_SWORD_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_EU_TSWORD_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_EU_AXE_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_EU_DAGGER_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_EU_CROSSBOW_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_EU_TSTAFF_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_EU_DARKSTAFF_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_EU_STAFF_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
799	QNO_FW_RS1_001	0	ITEM_EU_HARP_11_SET_A_RARE	xxx	xxx	0	1	0	0	0	0	
815	QNO_TRADE_HUNTER_A_001	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_001_1	1	160	0	0	0	0	
816	QNO_TRADE_HUNTER_A_002	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_002_1	1	380	0	0	0	0	
817	QNO_TRADE_HUNTER_A_003	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_003_1	1	670	0	0	0	0	
818	QNO_TRADE_HUNTER_A_004	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_004_1	1	1200	0	0	0	0	
819	QNO_TRADE_HUNTER_A_005	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_005_1	1	1680	0	0	0	0	
820	QNO_TRADE_HUNTER_A_006	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_006_1	1	2500	0	0	0	0	
821	QNO_TRADE_HUNTER_A_007	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_007_1	1	3530	0	0	0	0	
822	QNO_TRADE_HUNTER_A_008	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_008_1	1	4600	0	0	0	0	
823	QNO_TRADE_HUNTER_A_009	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_009_1	1	6100	0	0	0	0	
824	QNO_TRADE_HUNTER_A_010	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_010_1	1	8320	0	0	0	0	
825	QNO_TRADE_HUNTER_A_011	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_011_1	1	11040	0	0	0	0	
827	QNO_TRADE_HUNTER_A_013	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_013_1	1	160	0	0	0	0	
828	QNO_TRADE_HUNTER_A_014	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_014_1	1	380	0	0	0	0	
829	QNO_TRADE_HUNTER_A_015	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_015_1	1	670	0	0	0	0	
830	QNO_TRADE_HUNTER_A_016	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_016_1	1	1200	0	0	0	0	
831	QNO_TRADE_HUNTER_A_017	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_017_1	1	1680	0	0	0	0	
832	QNO_TRADE_HUNTER_A_018	6	xxx	xxx	ITEM_QNO_TRADE_HUNTER_A_018_1	1	2500	0	0	0	0	
865	QNO_TRADE_THIEF_A_001	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_001_1	1	160	0	0	0	0	
866	QNO_TRADE_THIEF_A_002	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_002_1	1	380	0	0	0	0	
867	QNO_TRADE_THIEF_A_003	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_003_1	1	670	0	0	0	0	
868	QNO_TRADE_THIEF_A_004	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_004_1	1	1200	0	0	0	0	
869	QNO_TRADE_THIEF_A_005	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_005_1	1	1680	0	0	0	0	
870	QNO_TRADE_THIEF_A_006	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_006_1	1	2500	0	0	0	0	
871	QNO_TRADE_THIEF_A_007	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_007_1	1	3530	0	0	0	0	
872	QNO_TRADE_THIEF_A_008	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_008_1	1	4600	0	0	0	0	
873	QNO_TRADE_THIEF_A_009	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_009_1	1	6100	0	0	0	0	
874	QNO_TRADE_THIEF_A_010	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_010_1	1	8320	0	0	0	0	
875	QNO_TRADE_THIEF_A_011	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_011_1	1	11040	0	0	0	0	
877	QNO_TRADE_THIEF_A_013	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_013_1	1	160	0	0	0	0	
878	QNO_TRADE_THIEF_A_014	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_014_1	1	380	0	0	0	0	
879	QNO_TRADE_THIEF_A_015	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_015_1	1	670	0	0	0	0	
880	QNO_TRADE_THIEF_A_016	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_016_1	1	1200	0	0	0	0	
881	QNO_TRADE_THIEF_A_017	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_017_1	1	1680	0	0	0	0	
882	QNO_TRADE_THIEF_A_018	6	xxx	xxx	ITEM_QNO_TRADE_THIEF_A_018_1	1	2500	0	0	0	0	
//A'Dan Z'Ye Silkroad Private Server Editleri
