ITEM_CH_M_CLOTHES_05_AA_A	983	item\china\man_item\clothes_05_aa.bsr	item\china\man_item\clothes_05_aa.ddj
ITEM_CH_M_CLOTHES_04_FA_A	1016	item\china\man_item\clothes_04_fa.bsr	item\china\man_item\clothes_04_fa.ddj
ITEM_CH_M_CLOTHES_05_FA_A	1019	item\china\man_item\clothes_05_fa.bsr	item\china\man_item\clothes_05_fa.ddj
ITEM_CH_W_HEAVY_04_CA_A	1088	xxx	item\china\woman_item\heavy_04_ca.ddj
ITEM_CH_W_HEAVY_05_CA_A	1091	xxx	item\china\woman_item\heavy_05_ca.ddj
ITEM_CH_W_HEAVY_04_SA_A	1124	item\china\woman_item\heavy_04_sa.bsr	item\china\woman_item\heavy_04_sa.ddj
ITEM_CH_W_HEAVY_05_SA_A	1127	item\china\woman_item\heavy_05_sa.bsr	item\china\woman_item\heavy_05_sa.ddj
ITEM_CH_W_HEAVY_04_BA_A	1160	item\china\woman_item\heavy_04_ba.bsr	item\china\woman_item\heavy_04_ba.ddj
ITEM_CH_W_HEAVY_05_BA_A	1163	item\china\woman_item\heavy_05_ba.bsr	item\china\woman_item\heavy_05_ba.ddj
ITEM_CH_W_HEAVY_04_LA_A	1196	item\china\woman_item\heavy_04_la.bsr	item\china\woman_item\heavy_04_la.ddj
ITEM_CH_W_HEAVY_05_LA_A	1199	item\china\woman_item\heavy_05_la.bsr	item\china\woman_item\heavy_05_la.ddj
ITEM_CH_W_HEAVY_04_AA_A	1232	item\china\woman_item\heavy_04_aa.bsr	item\china\woman_item\heavy_04_aa.ddj
ITEM_CH_W_HEAVY_05_AA_A	1235	item\china\woman_item\heavy_05_aa.bsr	item\china\woman_item\heavy_05_aa.ddj
ITEM_CH_W_HEAVY_04_FA_A	1268	item\china\woman_item\heavy_04_fa.bsr	item\china\woman_item\heavy_04_fa.ddj
ITEM_CH_W_HEAVY_05_FA_A	1271	item\china\woman_item\heavy_05_fa.bsr	item\china\woman_item\heavy_05_fa.ddj
ITEM_CH_W_LIGHT_04_CA_A	1340	xxx	item\china\woman_item\light_04_ca.ddj
ITEM_CH_W_LIGHT_05_CA_A	1343	xxx	item\china\woman_item\light_05_ca.ddj
ITEM_CH_W_LIGHT_04_SA_A	1376	item\china\woman_item\light_04_sa.bsr	item\china\woman_item\light_04_sa.ddj
ITEM_CH_W_LIGHT_05_SA_A	1379	item\china\woman_item\light_05_sa.bsr	item\china\woman_item\light_05_sa.ddj
ITEM_CH_W_LIGHT_04_BA_A	1412	item\china\woman_item\light_04_ba.bsr	item\china\woman_item\light_04_ba.ddj
ITEM_CH_W_LIGHT_05_BA_A	1415	item\china\woman_item\light_05_ba.bsr	item\china\woman_item\light_05_ba.ddj
ITEM_CH_W_LIGHT_04_LA_A	1448	item\china\woman_item\light_04_la.bsr	item\china\woman_item\light_04_la.ddj
ITEM_CH_W_LIGHT_05_LA_A	1451	item\china\woman_item\light_05_la.bsr	item\china\woman_item\light_05_la.ddj
ITEM_CH_W_LIGHT_04_AA_A	1484	item\china\woman_item\light_04_aa.bsr	item\china\woman_item\light_04_aa.ddj
ITEM_CH_W_LIGHT_05_AA_A	1487	item\china\woman_item\light_05_aa.bsr	item\china\woman_item\light_05_aa.ddj
ITEM_CH_W_LIGHT_04_FA_A	1520	item\china\woman_item\light_04_fa.bsr	item\china\woman_item\light_04_fa.ddj
ITEM_CH_W_LIGHT_05_FA_A	1523	item\china\woman_item\light_05_fa.bsr	item\china\woman_item\light_05_fa.ddj
ITEM_CH_W_CLOTHES_04_CA_A	1592	xxx	item\china\woman_item\clothes_04_ca.ddj
ITEM_CH_W_CLOTHES_05_CA_A	1595	xxx	item\china\woman_item\clothes_05_ca.ddj
ITEM_CH_W_CLOTHES_04_SA_A	1628	item\china\woman_item\clothes_04_sa.bsr	item\china\woman_item\clothes_04_sa.ddj
ITEM_CH_W_CLOTHES_05_SA_A	1631	item\china\woman_item\clothes_05_sa.bsr	item\china\woman_item\clothes_05_sa.ddj
ITEM_CH_W_CLOTHES_04_BA_A	1664	item\china\woman_item\clothes_04_ba.bsr	item\china\woman_item\clothes_04_ba.ddj
ITEM_CH_W_CLOTHES_05_BA_A	1667	item\china\woman_item\clothes_05_ba.bsr	item\china\woman_item\clothes_05_ba.ddj
ITEM_CH_W_CLOTHES_04_LA_A	1700	item\china\woman_item\clothes_04_la.bsr	item\china\woman_item\clothes_04_la.ddj
ITEM_CH_W_CLOTHES_05_LA_A	1703	item\china\woman_item\clothes_05_la.bsr	item\china\woman_item\clothes_05_la.ddj
ITEM_CH_W_CLOTHES_04_AA_A	1736	item\china\woman_item\clothes_04_aa.bsr	item\china\woman_item\clothes_04_aa.ddj
ITEM_CH_W_CLOTHES_05_AA_A	1739	item\china\woman_item\clothes_05_aa.bsr	item\china\woman_item\clothes_05_aa.ddj
ITEM_CH_W_CLOTHES_04_FA_A	1772	item\china\woman_item\clothes_04_fa.bsr	item\china\woman_item\clothes_04_fa.ddj
ITEM_CH_W_CLOTHES_05_FA_A	1775	item\china\woman_item\clothes_05_fa.bsr	item\china\woman_item\clothes_05_fa.ddj
ITEM_CH_RING_04_A	1808	xxx	item\china\acc\ring_04.ddj
ITEM_CH_RING_05_A	1811	xxx	item\china\acc\ring_05.ddj
ITEM_CH_EARRING_04_A	1844	xxx	item\china\acc\earring_04.ddj
ITEM_CH_EARRING_05_A	1847	xxx	item\china\acc\earring_05.ddj
ITEM_CH_NECKLACE_04_A	1880	xxx	item\china\acc\necklace_04.ddj
ITEM_CH_NECKLACE_05_A	1883	xxx	item\china\acc\necklace_05.ddj
ITEM_CH_SWORD_06_A	86	item\china\weapon\sword_06.bsr	item\china\weapon\sword_06.ddj
ITEM_CH_SWORD_07_A	89	item\china\weapon\sword_07.bsr	item\china\weapon\sword_07.ddj
ITEM_CH_SWORD_08_A	92	item\china\weapon\sword_08.bsr	item\china\weapon\sword_08.ddj
ITEM_CH_SWORD_09_A	95	item\china\weapon\sword_09.bsr	item\china\weapon\sword_09.ddj
ITEM_CH_BLADE_06_A	122	item\china\weapon\blade_06.bsr	item\china\weapon\blade_06.ddj
ITEM_CH_BLADE_07_A	125	item\china\weapon\blade_07.bsr	item\china\weapon\blade_07.ddj
ITEM_CH_BLADE_08_A	128	item\china\weapon\blade_08.bsr	item\china\weapon\blade_08.ddj
ITEM_CH_BLADE_09_A	131	item\china\weapon\blade_09.bsr	item\china\weapon\blade_09.ddj
ITEM_CH_SPEAR_06_A	158	item\china\weapon\spear_06.bsr	item\china\weapon\spear_06.ddj
ITEM_CH_SPEAR_07_A	161	item\china\weapon\spear_07.bsr	item\china\weapon\spear_07.ddj
ITEM_CH_SPEAR_08_A	164	item\china\weapon\spear_08.bsr	item\china\weapon\spear_08.ddj
ITEM_CH_SPEAR_09_A	167	item\china\weapon\spear_09.bsr	item\china\weapon\spear_09.ddj
ITEM_CH_TBLADE_06_A	194	item\china\weapon\tblade_06.bsr	item\china\weapon\tblade_06.ddj
ITEM_CH_TBLADE_07_A	197	item\china\weapon\tblade_07.bsr	item\china\weapon\tblade_07.ddj
ITEM_CH_TBLADE_08_A	200	item\china\weapon\tblade_08.bsr	item\china\weapon\tblade_08.ddj
ITEM_CH_TBLADE_09_A	203	item\china\weapon\tblade_09.bsr	item\china\weapon\tblade_09.ddj
ITEM_CH_BOW_06_A	230	item\china\weapon\bow_06.bsr	item\china\weapon\bow_06.ddj
ITEM_CH_BOW_07_A	233	item\china\weapon\bow_07.bsr	item\china\weapon\bow_07.ddj
ITEM_CH_BOW_08_A	236	item\china\weapon\bow_08.bsr	item\china\weapon\bow_08.ddj
ITEM_CH_BOW_09_A	239	item\china\weapon\bow_09.bsr	item\china\weapon\bow_09.ddj
ITEM_CH_SHIELD_06_A	266	item\china\shield\shield_06.bsr	item\china\shield\shield_06.ddj
ITEM_CH_SHIELD_07_A	269	item\china\shield\shield_07.bsr	item\china\shield\shield_07.ddj
ITEM_CH_SHIELD_08_A	272	item\china\shield\shield_08.bsr	item\china\shield\shield_08.ddj
ITEM_CH_SHIELD_09_A	275	item\china\shield\shield_09.bsr	item\china\shield\shield_09.ddj
ITEM_EU_DAGGER_05_A	10909	item\europe\weapon\dagger_05.bsr	item\europe\weapon\dagger_05.ddj
ITEM_EU_DAGGER_06_A	10912	item\europe\weapon\dagger_06.bsr	item\europe\weapon\dagger_06.ddj
ITEM_EU_DAGGER_07_A	10915	item\europe\weapon\dagger_07.bsr	item\europe\weapon\dagger_07.ddj
ITEM_EU_DAGGER_08_A	10918	item\europe\weapon\dagger_08.bsr	item\europe\weapon\dagger_08.ddj
ITEM_EU_DAGGER_09_A	10921	item\europe\weapon\dagger_09.bsr	item\europe\weapon\dagger_09.ddj
ITEM_EU_SWORD_05_A	10945	item\europe\weapon\sword_05.bsr	item\europe\weapon\sword_05.ddj
ITEM_EU_SWORD_06_A	10948	item\europe\weapon\sword_06.bsr	item\europe\weapon\sword_06.ddj
ITEM_EU_SWORD_07_A	10951	item\europe\weapon\sword_07.bsr	item\europe\weapon\sword_07.ddj
ITEM_EU_SWORD_08_A	10954	item\europe\weapon\sword_08.bsr	item\europe\weapon\sword_08.ddj
ITEM_EU_SWORD_09_A	10957	item\europe\weapon\sword_09.bsr	item\europe\weapon\sword_09.ddj
ITEM_EU_TSWORD_05_A	10981	item\europe\weapon\tsword_05.bsr	item\europe\weapon\tsword_05.ddj
ITEM_EU_TSWORD_06_A	10984	item\europe\weapon\tsword_06.bsr	item\europe\weapon\tsword_06.ddj
ITEM_EU_TSWORD_07_A	10987	item\europe\weapon\tsword_07.bsr	item\europe\weapon\tsword_07.ddj
ITEM_EU_TSWORD_08_A	10990	item\europe\weapon\tsword_08.bsr	item\europe\weapon\tsword_08.ddj
ITEM_EU_TSWORD_09_A	10993	item\europe\weapon\tsword_09.bsr	item\europe\weapon\tsword_09.ddj
ITEM_EU_AXE_05_A	11017	item\europe\weapon\axe_05.bsr	item\europe\weapon\axe_05.ddj
ITEM_EU_AXE_06_A	11020	item\europe\weapon\axe_06.bsr	item\europe\weapon\axe_06.ddj
ITEM_EU_AXE_07_A	11023	item\europe\weapon\axe_07.bsr	item\europe\weapon\axe_07.ddj
ITEM_EU_AXE_08_A	11026	item\europe\weapon\axe_08.bsr	item\europe\weapon\axe_08.ddj
ITEM_EU_AXE_09_A	11029	item\europe\weapon\axe_09.bsr	item\europe\weapon\axe_09.ddj
ITEM_EU_CROSSBOW_05_A	11053	item\europe\weapon\crossbow_05.bsr	item\europe\weapon\crossbow_05.ddj
ITEM_EU_CROSSBOW_06_A	11056	item\europe\weapon\crossbow_06.bsr	item\europe\weapon\crossbow_06.ddj
ITEM_EU_CROSSBOW_07_A	11059	item\europe\weapon\crossbow_07.bsr	item\europe\weapon\crossbow_07.ddj
ITEM_EU_CROSSBOW_08_A	11062	item\europe\weapon\crossbow_08.bsr	item\europe\weapon\crossbow_08.ddj
ITEM_EU_CROSSBOW_09_A	11065	item\europe\weapon\crossbow_09.bsr	item\europe\weapon\crossbow_09.ddj
ITEM_EU_DARKSTAFF_05_A	11089	item\europe\weapon\darkstaff_05.bsr	item\europe\weapon\darkstaff_05.ddj
ITEM_EU_DARKSTAFF_06_A	11092	item\europe\weapon\darkstaff_06.bsr	item\europe\weapon\darkstaff_06.ddj
ITEM_EU_DARKSTAFF_07_A	11095	item\europe\weapon\darkstaff_07.bsr	item\europe\weapon\darkstaff_07.ddj
ITEM_EU_DARKSTAFF_08_A	11098	item\europe\weapon\darkstaff_08.bsr	item\europe\weapon\darkstaff_08.ddj
ITEM_EU_DARKSTAFF_09_A	11101	item\europe\weapon\darkstaff_09.bsr	item\europe\weapon\darkstaff_09.ddj
ITEM_EU_TSTAFF_05_A	11125	item\europe\weapon\tstaff_05.bsr	item\europe\weapon\tstaff_05.ddj
ITEM_EU_TSTAFF_06_A	11128	item\europe\weapon\tstaff_06.bsr	item\europe\weapon\tstaff_06.ddj
ITEM_EU_TSTAFF_07_A	11131	item\europe\weapon\tstaff_07.bsr	item\europe\weapon\tstaff_07.ddj
ITEM_EU_TSTAFF_08_A	11134	item\europe\weapon\tstaff_08.bsr	item\europe\weapon\tstaff_08.ddj
ITEM_EU_TSTAFF_09_A	11137	item\europe\weapon\tstaff_09.bsr	item\europe\weapon\tstaff_09.ddj
ITEM_EU_HARP_05_A	11161	item\europe\weapon\harp_05.bsr	item\europe\weapon\harp_05.ddj
ITEM_EU_HARP_06_A	11164	item\europe\weapon\harp_06.bsr	item\europe\weapon\harp_06.ddj
ITEM_EU_HARP_07_A	11167	item\europe\weapon\harp_07.bsr	item\europe\weapon\harp_07.ddj
ITEM_EU_HARP_08_A	11170	item\europe\weapon\harp_08.bsr	item\europe\weapon\harp_08.ddj
ITEM_EU_HARP_09_A	11173	item\europe\weapon\harp_09.bsr	item\europe\weapon\harp_09.ddj
ITEM_EU_STAFF_05_A	11197	item\europe\weapon\staff_05.bsr	item\europe\weapon\staff_05.ddj
ITEM_EU_STAFF_06_A	11200	item\europe\weapon\staff_06.bsr	item\europe\weapon\staff_06.ddj
ITEM_EU_STAFF_07_A	11203	item\europe\weapon\staff_07.bsr	item\europe\weapon\staff_07.ddj
ITEM_EU_STAFF_08_A	11206	item\europe\weapon\staff_08.bsr	item\europe\weapon\staff_08.ddj
ITEM_EU_STAFF_09_A	11209	item\europe\weapon\staff_09.bsr	item\europe\weapon\staff_09.ddj
ITEM_EU_SHIELD_05_A	11557	item\europe\shield\shield_05.bsr	item\europe\shield\shield_05.ddj
ITEM_EU_SHIELD_06_A	11560	item\europe\shield\shield_06.bsr	item\europe\shield\shield_06.ddj
ITEM_EU_SHIELD_07_A	11563	item\europe\shield\shield_07.bsr	item\europe\shield\shield_07.ddj
ITEM_EU_SHIELD_08_A	11566	item\europe\shield\shield_08.bsr	item\europe\shield\shield_08.ddj
ITEM_EU_SHIELD_09_A	11569	item\europe\shield\shield_09.bsr	item\europe\shield\shield_09.ddj
ITEM_ETC_AMMO_BOLT_01	10383	xxx	item\etc\ammo_bolt_01.ddj
ITEM_CH_M_HEAVY_06_CA_A	338	xxx	item\china\man_item\heavy_06_ca.ddj
ITEM_CH_M_HEAVY_07_CA_A	341	xxx	item\china\man_item\heavy_07_ca.ddj
ITEM_CH_M_HEAVY_08_CA_A	344	xxx	item\china\man_item\heavy_08_ca.ddj
ITEM_CH_M_HEAVY_09_CA_A	347	xxx	item\china\man_item\heavy_09_ca.ddj
ITEM_CH_M_HEAVY_06_SA_A	374	item\china\man_item\heavy_06_sa.bsr	item\china\man_item\heavy_06_sa.ddj
ITEM_CH_M_HEAVY_07_SA_A	377	item\china\man_item\heavy_07_sa.bsr	item\china\man_item\heavy_07_sa.ddj
ITEM_CH_M_HEAVY_08_SA_A	380	item\china\man_item\heavy_08_sa.bsr	item\china\man_item\heavy_08_sa.ddj
ITEM_CH_M_HEAVY_09_SA_A	383	item\china\man_item\heavy_09_sa.bsr	item\china\man_item\heavy_09_sa.ddj
ITEM_CH_M_HEAVY_06_BA_A	410	item\china\man_item\heavy_06_ba.bsr	item\china\man_item\heavy_06_ba.ddj
ITEM_CH_M_HEAVY_07_BA_A	413	item\china\man_item\heavy_07_ba.bsr	item\china\man_item\heavy_07_ba.ddj
ITEM_CH_M_HEAVY_08_BA_A	416	item\china\man_item\heavy_08_ba.bsr	item\china\man_item\heavy_08_ba.ddj
ITEM_CH_M_HEAVY_09_BA_A	419	item\china\man_item\heavy_09_ba.bsr	item\china\man_item\heavy_09_ba.ddj
ITEM_CH_M_HEAVY_06_LA_A	446	item\china\man_item\heavy_06_la.bsr	item\china\man_item\heavy_06_la.ddj
ITEM_CH_M_HEAVY_07_LA_A	449	item\china\man_item\heavy_07_la.bsr	item\china\man_item\heavy_07_la.ddj
ITEM_CH_M_HEAVY_08_LA_A	452	item\china\man_item\heavy_08_la.bsr	item\china\man_item\heavy_08_la.ddj
ITEM_CH_M_HEAVY_09_LA_A	455	item\china\man_item\heavy_09_la.bsr	item\china\man_item\heavy_09_la.ddj
ITEM_CH_M_HEAVY_06_AA_A	482	item\china\man_item\heavy_06_aa.bsr	item\china\man_item\heavy_06_aa.ddj
ITEM_CH_M_HEAVY_07_AA_A	485	item\china\man_item\heavy_07_aa.bsr	item\china\man_item\heavy_07_aa.ddj
ITEM_CH_M_HEAVY_08_AA_A	488	item\china\man_item\heavy_08_aa.bsr	item\china\man_item\heavy_08_aa.ddj
ITEM_CH_M_HEAVY_09_AA_A	491	item\china\man_item\heavy_09_aa.bsr	item\china\man_item\heavy_09_aa.ddj
ITEM_CH_M_HEAVY_06_FA_A	518	item\china\man_item\heavy_06_fa.bsr	item\china\man_item\heavy_06_fa.ddj
ITEM_CH_M_HEAVY_07_FA_A	521	item\china\man_item\heavy_07_fa.bsr	item\china\man_item\heavy_07_fa.ddj
ITEM_CH_M_HEAVY_08_FA_A	524	item\china\man_item\heavy_08_fa.bsr	item\china\man_item\heavy_08_fa.ddj
ITEM_CH_M_HEAVY_09_FA_A	527	item\china\man_item\heavy_09_fa.bsr	item\china\man_item\heavy_09_fa.ddj
ITEM_CH_M_LIGHT_06_CA_A	590	xxx	item\china\man_item\light_06_ca.ddj
ITEM_CH_M_LIGHT_07_CA_A	593	xxx	item\china\man_item\light_07_ca.ddj
ITEM_CH_M_LIGHT_08_CA_A	596	xxx	item\china\man_item\light_08_ca.ddj
ITEM_CH_M_LIGHT_09_CA_A	599	xxx	item\china\man_item\light_09_ca.ddj
ITEM_CH_M_LIGHT_06_SA_A	626	item\china\man_item\light_06_sa.bsr	item\china\man_item\light_06_sa.ddj
ITEM_CH_M_LIGHT_07_SA_A	629	item\china\man_item\light_07_sa.bsr	item\china\man_item\light_07_sa.ddj
ITEM_CH_M_LIGHT_08_SA_A	632	item\china\man_item\light_08_sa.bsr	item\china\man_item\light_08_sa.ddj
ITEM_CH_M_LIGHT_09_SA_A	635	item\china\man_item\light_09_sa.bsr	item\china\man_item\light_09_sa.ddj
ITEM_CH_M_LIGHT_06_BA_A	662	item\china\man_item\light_06_ba.bsr	item\china\man_item\light_06_ba.ddj
ITEM_CH_M_LIGHT_07_BA_A	665	item\china\man_item\light_07_ba.bsr	item\china\man_item\light_07_ba.ddj
ITEM_CH_M_LIGHT_08_BA_A	668	item\china\man_item\light_08_ba.bsr	item\china\man_item\light_08_ba.ddj
ITEM_CH_M_LIGHT_09_BA_A	671	item\china\man_item\light_09_ba.bsr	item\china\man_item\light_09_ba.ddj
ITEM_CH_M_LIGHT_06_LA_A	698	item\china\man_item\light_06_la.bsr	item\china\man_item\light_06_la.ddj
ITEM_CH_M_LIGHT_07_LA_A	701	item\china\man_item\light_07_la.bsr	item\china\man_item\light_07_la.ddj
ITEM_CH_M_LIGHT_08_LA_A	704	item\china\man_item\light_08_la.bsr	item\china\man_item\light_08_la.ddj
ITEM_CH_M_LIGHT_09_LA_A	707	item\china\man_item\light_09_la.bsr	item\china\man_item\light_09_la.ddj
ITEM_CH_M_LIGHT_06_AA_A	734	item\china\man_item\light_06_aa.bsr	item\china\man_item\light_06_aa.ddj
ITEM_CH_M_LIGHT_07_AA_A	737	item\china\man_item\light_07_aa.bsr	item\china\man_item\light_07_aa.ddj
ITEM_CH_M_LIGHT_08_AA_A	740	item\china\man_item\light_08_aa.bsr	item\china\man_item\light_08_aa.ddj
ITEM_CH_M_LIGHT_09_AA_A	743	item\china\man_item\light_09_aa.bsr	item\china\man_item\light_09_aa.ddj
ITEM_CH_M_LIGHT_06_FA_A	770	item\china\man_item\light_06_fa.bsr	item\china\man_item\light_06_fa.ddj
ITEM_CH_M_LIGHT_07_FA_A	773	item\china\man_item\light_07_fa.bsr	item\china\man_item\light_07_fa.ddj
ITEM_CH_M_LIGHT_08_FA_A	776	item\china\man_item\light_08_fa.bsr	item\china\man_item\light_08_fa.ddj
ITEM_CH_M_LIGHT_09_FA_A	779	item\china\man_item\light_09_fa.bsr	item\china\man_item\light_09_fa.ddj
ITEM_CH_M_CLOTHES_06_CA_A	842	xxx	item\china\man_item\clothes_06_ca.ddj
ITEM_CH_M_CLOTHES_07_CA_A	845	xxx	item\china\man_item\clothes_07_ca.ddj
ITEM_CH_M_CLOTHES_08_CA_A	848	xxx	item\china\man_item\clothes_08_ca.ddj
ITEM_CH_M_CLOTHES_09_CA_A	851	xxx	item\china\man_item\clothes_09_ca.ddj
ITEM_CH_M_CLOTHES_06_SA_A	878	item\china\man_item\clothes_06_sa.bsr	item\china\man_item\clothes_06_sa.ddj
ITEM_CH_M_CLOTHES_07_SA_A	881	item\china\man_item\clothes_07_sa.bsr	item\china\man_item\clothes_07_sa.ddj
ITEM_CH_M_CLOTHES_08_SA_A	884	item\china\man_item\clothes_08_sa.bsr	item\china\man_item\clothes_08_sa.ddj
ITEM_CH_M_CLOTHES_09_SA_A	887	item\china\man_item\clothes_09_sa.bsr	item\china\man_item\clothes_09_sa.ddj
ITEM_CH_M_CLOTHES_06_BA_A	914	item\china\man_item\clothes_06_ba.bsr	item\china\man_item\clothes_06_ba.ddj
ITEM_CH_M_CLOTHES_07_BA_A	917	item\china\man_item\clothes_07_ba.bsr	item\china\man_item\clothes_07_ba.ddj
ITEM_CH_M_CLOTHES_08_BA_A	920	item\china\man_item\clothes_08_ba.bsr	item\china\man_item\clothes_08_ba.ddj
ITEM_CH_M_CLOTHES_09_BA_A	923	item\china\man_item\clothes_09_ba.bsr	item\china\man_item\clothes_09_ba.ddj
ITEM_CH_M_CLOTHES_06_LA_A	950	item\china\man_item\clothes_06_la.bsr	item\china\man_item\clothes_06_la.ddj
ITEM_CH_M_CLOTHES_07_LA_A	953	item\china\man_item\clothes_07_la.bsr	item\china\man_item\clothes_07_la.ddj
ITEM_CH_M_CLOTHES_08_LA_A	956	item\china\man_item\clothes_08_la.bsr	item\china\man_item\clothes_08_la.ddj
ITEM_CH_M_CLOTHES_09_LA_A	959	item\china\man_item\clothes_09_la.bsr	item\china\man_item\clothes_09_la.ddj
ITEM_CH_M_CLOTHES_06_AA_A	986	item\china\man_item\clothes_06_aa.bsr	item\china\man_item\clothes_06_aa.ddj
ITEM_CH_M_CLOTHES_07_AA_A	989	item\china\man_item\clothes_07_aa.bsr	item\china\man_item\clothes_07_aa.ddj
ITEM_CH_M_CLOTHES_08_AA_A	992	item\china\man_item\clothes_08_aa.bsr	item\china\man_item\clothes_08_aa.ddj
ITEM_CH_M_CLOTHES_09_AA_A	995	item\china\man_item\clothes_09_aa.bsr	item\china\man_item\clothes_09_aa.ddj
ITEM_CH_M_CLOTHES_06_FA_A	1022	item\china\man_item\clothes_06_fa.bsr	item\china\man_item\clothes_06_fa.ddj
ITEM_CH_M_CLOTHES_07_FA_A	1025	item\china\man_item\clothes_07_fa.bsr	item\china\man_item\clothes_07_fa.ddj
ITEM_CH_M_CLOTHES_08_FA_A	1028	item\china\man_item\clothes_08_fa.bsr	item\china\man_item\clothes_08_fa.ddj
ITEM_CH_M_CLOTHES_09_FA_A	1031	item\china\man_item\clothes_09_fa.bsr	item\china\man_item\clothes_09_fa.ddj
ITEM_CH_W_HEAVY_06_CA_A	1094	xxx	item\china\woman_item\heavy_06_ca.ddj
ITEM_CH_W_HEAVY_07_CA_A	1097	xxx	item\china\woman_item\heavy_07_ca.ddj
ITEM_CH_W_HEAVY_08_CA_A	1100	xxx	item\china\woman_item\heavy_08_ca.ddj
ITEM_CH_W_HEAVY_09_CA_A	1103	xxx	item\china\woman_item\heavy_09_ca.ddj
ITEM_CH_W_HEAVY_06_SA_A	1130	item\china\woman_item\heavy_06_sa.bsr	item\china\woman_item\heavy_06_sa.ddj
ITEM_CH_W_HEAVY_07_SA_A	1133	item\china\woman_item\heavy_07_sa.bsr	item\china\woman_item\heavy_07_sa.ddj
ITEM_CH_W_HEAVY_08_SA_A	1136	item\china\woman_item\heavy_08_sa.bsr	item\china\woman_item\heavy_08_sa.ddj
ITEM_CH_W_HEAVY_09_SA_A	1139	item\china\woman_item\heavy_09_sa.bsr	item\china\woman_item\heavy_09_sa.ddj
ITEM_CH_W_HEAVY_06_BA_A	1166	item\china\woman_item\heavy_06_ba.bsr	item\china\woman_item\heavy_06_ba.ddj
ITEM_CH_W_HEAVY_07_BA_A	1169	item\china\woman_item\heavy_07_ba.bsr	item\china\woman_item\heavy_07_ba.ddj
ITEM_CH_W_HEAVY_08_BA_A	1172	item\china\woman_item\heavy_08_ba.bsr	item\china\woman_item\heavy_08_ba.ddj
ITEM_CH_W_HEAVY_09_BA_A	1175	item\china\woman_item\heavy_09_ba.bsr	item\china\woman_item\heavy_09_ba.ddj
ITEM_CH_W_HEAVY_06_LA_A	1202	item\china\woman_item\heavy_06_la.bsr	item\china\woman_item\heavy_06_la.ddj
ITEM_CH_W_HEAVY_07_LA_A	1205	item\china\woman_item\heavy_07_la.bsr	item\china\woman_item\heavy_07_la.ddj
ITEM_CH_W_HEAVY_08_LA_A	1208	item\china\woman_item\heavy_08_la.bsr	item\china\woman_item\heavy_08_la.ddj
ITEM_CH_W_HEAVY_09_LA_A	1211	item\china\woman_item\heavy_09_la.bsr	item\china\woman_item\heavy_09_la.ddj
ITEM_CH_W_HEAVY_06_AA_A	1238	item\china\woman_item\heavy_06_aa.bsr	item\china\woman_item\heavy_06_aa.ddj
ITEM_CH_W_HEAVY_07_AA_A	1241	item\china\woman_item\heavy_07_aa.bsr	item\china\woman_item\heavy_07_aa.ddj
ITEM_CH_W_HEAVY_08_AA_A	1244	item\china\woman_item\heavy_08_aa.bsr	item\china\woman_item\heavy_08_aa.ddj
ITEM_CH_W_HEAVY_09_AA_A	1247	item\china\woman_item\heavy_09_aa.bsr	item\china\woman_item\heavy_09_aa.ddj
ITEM_CH_W_HEAVY_06_FA_A	1274	item\china\woman_item\heavy_06_fa.bsr	item\china\woman_item\heavy_06_fa.ddj
ITEM_CH_W_HEAVY_07_FA_A	1277	item\china\woman_item\heavy_07_fa.bsr	item\china\woman_item\heavy_07_fa.ddj
ITEM_CH_W_HEAVY_08_FA_A	1280	item\china\woman_item\heavy_08_fa.bsr	item\china\woman_item\heavy_08_fa.ddj
ITEM_CH_W_HEAVY_09_FA_A	1283	item\china\woman_item\heavy_09_fa.bsr	item\china\woman_item\heavy_09_fa.ddj
ITEM_CH_W_LIGHT_06_CA_A	1346	xxx	item\china\woman_item\light_06_ca.ddj
ITEM_CH_W_LIGHT_07_CA_A	1349	xxx	item\china\woman_item\light_07_ca.ddj
ITEM_CH_W_LIGHT_08_CA_A	1352	xxx	item\china\woman_item\light_08_ca.ddj
ITEM_CH_W_LIGHT_09_CA_A	1355	xxx	item\china\woman_item\light_09_ca.ddj
ITEM_CH_W_LIGHT_06_SA_A	1382	item\china\woman_item\light_06_sa.bsr	item\china\woman_item\light_06_sa.ddj
ITEM_CH_W_LIGHT_07_SA_A	1385	item\china\woman_item\light_07_sa.bsr	item\china\woman_item\light_07_sa.ddj
ITEM_CH_W_LIGHT_08_SA_A	1388	item\china\woman_item\light_08_sa.bsr	item\china\woman_item\light_08_sa.ddj
ITEM_CH_W_LIGHT_09_SA_A	1391	item\china\woman_item\light_09_sa.bsr	item\china\woman_item\light_09_sa.ddj
ITEM_CH_W_LIGHT_06_BA_A	1418	item\china\woman_item\light_06_ba.bsr	item\china\woman_item\light_06_ba.ddj
ITEM_CH_W_LIGHT_07_BA_A	1421	item\china\woman_item\light_07_ba.bsr	item\china\woman_item\light_07_ba.ddj
ITEM_CH_W_LIGHT_08_BA_A	1424	item\china\woman_item\light_08_ba.bsr	item\china\woman_item\light_08_ba.ddj
ITEM_CH_W_LIGHT_09_BA_A	1427	item\china\woman_item\light_09_ba.bsr	item\china\woman_item\light_09_ba.ddj
